,date,종가,FLUC_TP_CD,PRV_DD_CMPR,UPDN_RATE,OPNPRC_IDX,고가,저가,거래량,거래대금,상장시가총액,index_name
0,2023/04/13,333.09,1,1.00,0.30,330.06,333.09,329.63,"172,637,257","8,644,091,593,974","1,764,353,887,219,433",코스피 200
1,2023/04/12,332.09,1,1.22,0.37,330.88,332.80,329.77,"252,054,775","10,197,042,353,239","1,755,252,529,834,798",코스피 200
2,2023/04/11,330.87,1,4.49,1.38,328.00,331.58,326.87,"148,445,298","9,945,339,065,935","1,753,103,698,885,019",코스피 200
3,2023/04/10,326.38,1,3.02,0.93,323.27,327.89,323.07,"144,407,683","8,966,998,816,695","1,727,450,440,629,792",코스피 200
4,2023/04/07,323.36,1,5.54,1.74,321.29,323.89,320.53,"137,010,801","7,834,873,405,688","1,711,192,261,941,777",코스피 200
5,2023/04/06,317.82,2,-5.74,-1.77,322.37,322.40,317.78,"145,369,418","7,946,591,980,582","1,688,551,356,886,839",코스피 200
6,2023/04/05,323.56,1,1.81,0.56,322.04,323.96,321.35,"121,196,254","6,690,163,537,030","1,714,970,240,025,787",코스피 200
7,2023/04/04,321.75,1,1.37,0.43,320.97,322.85,320.24,"155,302,511","9,273,697,451,851","1,704,545,288,994,283",코스피 200
8,2023/04/03,320.38,2,-1.65,-0.51,323.18,323.21,319.73,"137,960,709","7,276,001,574,881","1,698,414,569,393,053",코스피 200
9,2023/03/31,322.03,1,3.98,1.25,319.60,322.54,319.17,"194,244,791","9,773,751,592,338","1,707,440,615,398,365",코스피 200
10,2023/03/30,318.05,1,1.04,0.33,318.51,319.48,316.78,"187,349,495","7,712,730,924,155","1,688,082,451,298,590",코스피 200
11,2023/03/29,317.01,1,0.65,0.21,315.68,317.03,314.94,"152,849,174","5,898,626,574,097","1,682,092,005,706,339",코스피 200
12,2023/03/28,316.36,1,3.51,1.12,314.15,316.36,313.49,"120,382,700","5,393,876,425,046","1,677,132,815,147,102",코스피 200
13,2023/03/27,312.85,2,-1.45,-0.46,314.83,314.84,311.24,"100,986,815","5,418,111,113,056","1,659,545,248,346,694",코스피 200
14,2023/03/24,314.30,2,-1.45,-0.46,315.17,315.86,312.49,"110,748,782","5,880,335,275,191","1,664,398,271,276,447",코스피 200
15,2023/03/23,315.75,1,1.64,0.52,311.51,315.75,311.41,"111,562,635","5,903,189,674,854","1,673,016,742,574,404",코스피 200
16,2023/03/22,314.11,1,3.75,1.21,313.33,314.26,311.94,"93,689,456","5,073,664,318,193","1,666,950,168,327,095",코스피 200
17,2023/03/21,310.36,1,0.87,0.28,311.86,312.05,309.64,"84,166,007","4,117,286,197,671","1,645,799,384,352,224",코스피 200
18,2023/03/20,309.49,2,-2.58,-0.83,311.59,313.44,309.39,"89,484,091","4,321,397,343,900","1,640,468,788,248,473",코스피 200
19,2023/03/17,312.07,1,3.68,1.19,312.20,312.68,309.80,"126,075,336","6,707,528,858,297","1,653,664,430,327,650",코스피 200
20,2023/03/16,308.39,2,-0.71,-0.23,305.87,309.27,304.63,"111,884,405","6,171,423,062,441","1,641,145,849,895,898",코스피 200
21,2023/03/15,309.10,1,3.52,1.15,309.75,311.42,307.81,"112,057,164","5,480,004,581,227","1,641,776,730,251,972",코스피 200
22,2023/03/14,305.58,2,-7.63,-2.44,310.18,310.35,305.45,"129,872,521","5,736,253,971,792","1,621,219,961,263,661",코스피 200
23,2023/03/13,313.21,1,2.56,0.82,311.77,313.69,308.03,"125,377,574","5,887,628,916,564","1,662,243,648,401,130",코스피 200
24,2023/03/10,310.65,2,-3.39,-1.08,310.15,311.55,309.12,"121,792,716","5,784,256,376,233","1,648,463,300,556,283",코스피 200
25,2023/03/09,314.04,2,-1.34,-0.42,316.57,317.19,313.59,"166,456,519","7,826,471,728,918","1,664,415,200,001,343",코스피 200
26,2023/03/08,315.38,2,-4.42,-1.38,316.14,316.88,314.77,"143,256,632","7,428,512,223,938","1,673,241,096,299,526",코스피 200
27,2023/03/07,319.80,2,-1.14,-0.36,320.04,321.92,319.64,"132,305,543","7,567,962,800,562","1,696,415,653,949,210",코스피 200
28,2023/03/06,320.94,1,4.58,1.45,319.22,321.29,317.87,"126,067,650","6,946,705,373,224","1,697,187,296,892,237",코스피 200
29,2023/03/03,316.36,1,0.10,0.03,317.69,318.30,315.30,"113,903,621","5,644,637,362,513","1,674,815,018,917,707",코스피 200
30,2023/03/02,316.26,1,1.46,0.46,315.30,318.88,314.40,"134,687,411","6,585,636,898,518","1,672,270,011,046,534",코스피 200
31,2023/02/28,314.80,1,0.86,0.27,315.75,317.69,314.13,"131,219,879","6,531,968,356,514","1,662,515,541,788,497",코스피 200
32,2023/02/27,313.94,2,-3.00,-0.95,314.29,314.43,311.63,"109,326,079","4,841,116,080,866","1,655,661,435,649,595",코스피 200
33,2023/02/24,316.94,2,-2.50,-0.78,319.89,321.27,316.80,"120,132,137","5,058,697,591,648","1,671,238,797,212,144",코스피 200
34,2023/02/23,319.44,1,3.50,1.11,317.77,321.13,317.09,"144,600,247","5,656,010,037,372","1,682,410,629,602,584",코스피 200
35,2023/02/22,315.94,2,-5.62,-1.75,317.94,318.74,315.83,"131,261,010","5,930,930,041,454","1,666,660,190,715,670",코스피 200
36,2023/02/21,321.56,2,-0.23,-0.07,322.16,322.88,320.02,"117,781,252","5,195,076,829,337","1,696,373,994,284,397",코스피 200
37,2023/02/20,321.79,1,1.01,0.31,321.07,322.97,318.15,"113,034,378","5,639,845,598,811","1,692,613,842,625,325",코스피 200
38,2023/02/17,320.78,2,-3.32,-1.02,320.15,323.67,320.01,"119,733,349","5,815,930,321,239","1,690,785,222,916,709",코스피 200
39,2023/02/16,324.10,1,6.11,1.92,320.00,324.35,319.63,"133,653,388","6,873,867,546,616","1,709,291,367,514,309",코스피 200
40,2023/02/15,317.99,2,-5.48,-1.69,324.43,324.54,317.41,"136,826,891","6,976,490,099,505","1,675,048,455,648,118",코스피 200
41,2023/02/14,323.47,1,1.72,0.53,324.50,325.80,322.83,"103,203,572","5,258,820,216,841","1,701,849,758,919,759",코스피 200
42,2023/02/13,321.75,2,-1.94,-0.60,322.66,323.04,319.78,"121,921,807","5,641,841,024,410","1,692,852,992,738,074",코스피 200
43,2023/02/10,323.69,2,-1.21,-0.37,323.30,324.18,321.62,"125,805,632","6,354,240,788,456","1,703,973,544,252,861",코스피 200
44,2023/02/09,324.90,2,-0.73,-0.22,323.71,325.80,322.83,"131,429,938","6,925,196,103,392","1,712,074,437,033,107",코스피 200
45,2023/02/08,325.63,1,5.08,1.58,323.27,326.43,322.81,"121,204,143","6,160,316,395,079","1,713,818,458,924,189",코스피 200
46,2023/02/07,320.55,1,1.72,0.54,319.36,321.45,318.20,"113,208,908","5,635,318,120,578","1,690,385,462,868,006",코스피 200
47,2023/02/06,318.83,2,-7.03,-2.16,322.90,323.71,318.82,"115,868,857","5,563,996,962,178","1,679,904,795,354,502",코스피 200
48,2023/02/03,325.86,1,1.93,0.60,323.58,326.49,322.39,"122,861,528","6,514,549,516,767","1,713,245,864,491,347",코스피 200
49,2023/02/02,323.93,1,2.74,0.85,325.94,326.73,321.97,"152,767,019","7,307,002,311,565","1,704,293,188,576,769",코스피 200
50,2023/02/01,321.19,1,3.93,1.24,320.54,321.64,318.61,"140,522,119","6,544,555,570,104","1,690,584,864,195,177",코스피 200
51,2023/01/31,317.26,2,-5.41,-1.68,322.71,323.26,317.09,"194,662,939","8,634,518,594,662","1,672,584,987,316,754",코스피 200
52,2023/01/30,322.67,2,-5.31,-1.62,328.09,328.97,322.35,"141,804,259","7,646,892,750,714","1,693,399,374,794,250",코스피 200
53,2023/01/27,327.98,1,2.41,0.74,326.22,329.71,324.98,"156,157,976","7,350,304,258,342","1,721,797,939,467,355",코스피 200
54,2023/01/26,325.57,1,4.81,1.50,321.82,325.57,320.49,"117,869,448","6,422,773,590,988","1,710,953,932,784,260",코스피 200
55,2023/01/25,320.76,1,5.18,1.64,320.81,321.48,319.75,"97,520,618","5,108,214,178,345","1,681,584,844,840,226",코스피 200
56,2023/01/20,315.58,1,1.77,0.56,313.99,315.76,312.59,"78,972,658","3,966,952,670,013","1,656,848,612,789,790",코스피 200
57,2023/01/19,313.81,1,1.90,0.61,310.08,313.81,310.04,"86,249,920","4,301,694,616,746","1,645,112,193,282,350",코스피 200
58,2023/01/18,311.91,2,-1.84,-0.59,313.62,314.14,310.11,"93,051,501","4,402,572,106,672","1,636,555,678,391,630",코스피 200
59,2023/01/17,313.75,2,-2.29,-0.72,316.22,316.56,312.92,"101,245,946","4,829,876,737,911","1,644,475,052,032,200",코스피 200
60,2023/01/16,316.04,1,2.27,0.72,314.41,317.63,314.16,"119,827,727","5,136,041,719,885","1,659,318,168,125,025",코스피 200
61,2023/01/13,313.77,1,3.07,0.99,312.34,315.44,311.96,"128,647,491","5,505,750,697,901","1,649,716,459,330,850",코스피 200
62,2023/01/12,310.70,1,0.32,0.10,312.71,312.96,309.70,"130,719,268","6,002,834,360,898","1,634,148,968,575,160",코스피 200
63,2023/01/11,310.38,1,0.81,0.26,311.66,312.57,309.10,"102,603,792","5,055,057,989,735","1,630,645,819,850,575",코스피 200
64,2023/01/10,309.57,2,-0.12,-0.04,308.69,312.00,308.24,"111,372,904","5,344,555,761,872","1,625,641,839,889,735",코스피 200
65,2023/01/09,309.69,1,8.16,2.71,305.10,309.81,304.57,"121,175,378","5,859,248,488,820","1,625,213,886,083,170",코스피 200
66,2023/01/06,301.53,1,3.66,1.23,296.69,303.10,296.40,"121,021,827","5,367,994,107,791","1,581,913,625,677,170",코스피 200
67,2023/01/05,297.87,1,1.89,0.64,297.65,299.69,296.01,"137,287,857","6,003,133,980,930","1,563,535,980,673,890",코스피 200
68,2023/01/04,295.98,1,6.40,2.21,288.34,296.70,287.94,"109,947,475","5,193,513,528,314","1,557,422,148,946,850",코스피 200
69,2023/01/03,289.58,2,-0.21,-0.07,290.64,290.95,284.32,"106,623,597","4,524,745,849,460","1,530,480,035,423,500",코스피 200
70,2023/01/02,289.79,2,-1.31,-0.45,292.90,294.02,289.19,"92,544,049","3,817,327,305,505","1,535,786,624,843,340",코스피 200
71,2022/12/29,291.10,2,-5.99,-2.02,294.98,295.94,291.10,"114,466,989","4,641,526,284,560","1,541,773,570,334,525",코스피 200
72,2022/12/28,297.09,2,-7.13,-2.34,299.36,299.36,296.59,"137,294,971","5,455,738,601,610","1,572,078,453,740,100",코스피 200
73,2022/12/27,304.22,1,1.95,0.65,303.77,305.02,302.83,"122,967,923","4,996,334,393,543","1,610,156,557,132,930",코스피 200
74,2022/12/26,302.27,1,0.20,0.07,301.76,302.97,300.66,"78,881,090","3,328,680,326,460","1,600,153,844,130,730",코스피 200
75,2022/12/23,302.07,2,-5.41,-1.76,303.14,304.42,301.47,"94,834,788","3,983,860,533,166","1,597,263,274,400,675",코스피 200
76,2022/12/22,307.48,1,4.25,1.40,304.66,307.48,303.96,"233,308,281","7,502,614,059,250","1,627,054,279,919,300",코스피 200
77,2022/12/21,303.23,2,-0.82,-0.27,305.84,305.99,302.92,"76,956,809","3,424,230,440,896","1,607,206,141,882,055",코스피 200
78,2022/12/20,304.05,2,-2.72,-0.89,305.65,306.58,302.96,"88,754,764","3,751,122,599,417","1,611,468,594,178,060",코스피 200
79,2022/12/19,306.77,2,-0.71,-0.23,306.33,307.99,305.19,"77,963,325","3,389,190,880,392","1,623,398,277,880,325",코스피 200
80,2022/12/16,307.48,2,-0.25,-0.08,303.48,307.48,303.09,"114,653,592","5,111,486,074,430","1,628,692,870,696,730",코스피 200
81,2022/12/15,307.73,2,-5.50,-1.76,310.73,311.98,307.73,"95,261,751","4,219,247,393,971","1,628,650,201,051,015",코스피 200
82,2022/12/14,313.23,1,3.67,1.19,310.87,313.41,310.57,"83,853,551","4,342,121,846,035","1,657,576,640,367,325",코스피 200
83,2022/12/13,309.56,2,-0.08,-0.03,311.26,311.85,308.54,"101,876,943","4,798,781,863,042","1,638,600,028,762,715",코스피 200
84,2022/12/12,309.64,2,-1.99,-0.64,309.38,310.69,308.70,"85,706,449","4,104,121,326,637","1,639,164,845,521,710",코스피 200
85,2022/12/09,311.63,1,3.39,1.10,309.81,312.06,308.76,"113,451,366","5,851,981,397,637","1,651,483,622,145,040",코스피 200
86,2022/12/08,308.24,2,-0.03,-0.01,308.78,309.00,306.01,"121,095,343","6,140,431,209,145","1,638,749,410,257,720",코스피 200
87,2022/12/07,308.27,2,-1.87,-0.60,309.11,310.25,308.08,"92,852,286","4,668,364,483,104","1,646,116,686,847,150",코스피 200
88,2022/12/06,310.14,2,-3.77,-1.20,310.90,313.34,309.70,"100,040,512","5,111,289,716,846","1,653,913,287,258,840",코스피 200
89,2022/12/05,313.91,2,-1.11,-0.35,316.26,317.07,312.92,"113,970,929","6,186,908,574,439","1,671,559,715,671,070",코스피 200
90,2022/12/02,315.02,2,-7.00,-2.17,320.76,320.76,315.02,"114,750,435","5,464,065,704,385","1,682,845,040,567,765",코스피 200
91,2022/12/01,322.02,1,1.02,0.32,325.37,325.49,321.44,"130,317,465","6,281,005,430,408","1,716,470,500,972,685",코스피 200
92,2022/11/30,321.00,1,5.42,1.72,314.35,321.01,314.20,"189,080,122","9,682,024,719,496","1,712,514,081,739,000",코스피 200
93,2022/11/29,315.58,1,3.37,1.08,311.79,315.74,311.07,"94,417,485","4,131,770,406,899","1,684,165,582,868,355",코스피 200
94,2022/11/28,312.21,2,-3.86,-1.22,313.89,313.89,311.28,"96,035,031","4,381,041,192,843","1,666,807,679,165,940",코스피 200
95,2022/11/25,316.07,2,-1.23,-0.39,317.28,318.10,315.76,"102,914,786","4,082,696,378,336","1,687,463,164,367,020",코스피 200
96,2022/11/24,317.30,1,3.19,1.02,316.60,317.33,315.27,"99,544,201","4,872,435,845,987","1,690,781,537,640,250",코스피 200
