,date,종가,FLUC_TP_CD,PRV_DD_CMPR,UPDN_RATE,OPNPRC_IDX,고가,저가,거래량,거래대금,상장시가총액,index_name
0,2023/04/13,"2,302.09",1,5.34,0.23,"2,280.55","2,302.09","2,278.22","66,622,261","6,362,459,190,102","1,384,853,083,753,330",코스피 50
1,2023/04/12,"2,296.75",1,4.61,0.20,"2,291.76","2,303.56","2,280.83","59,136,797","7,388,610,139,718","1,378,734,143,672,360",코스피 50
2,2023/04/11,"2,292.14",1,33.30,1.47,"2,271.54","2,297.91","2,263.81","58,953,549","7,414,439,014,765","1,380,524,777,423,500",코스피 50
3,2023/04/10,"2,258.84",1,25.71,1.15,"2,233.36","2,271.60","2,232.77","56,505,856","6,720,899,965,175","1,359,713,006,283,910",코스피 50
4,2023/04/07,"2,233.13",1,42.57,1.94,"2,217.49","2,237.58","2,212.30","63,274,629","5,797,198,660,970","1,342,862,916,987,370",코스피 50
5,2023/04/06,"2,190.56",2,-42.00,-1.88,"2,223.17","2,223.31","2,189.90","55,964,337","5,406,618,220,359","1,320,743,012,353,330",코스피 50
6,2023/04/05,"2,232.56",1,16.63,0.75,"2,217.36","2,235.79","2,212.18","38,942,790","4,269,801,025,320","1,343,218,505,008,860",코스피 50
7,2023/04/04,"2,215.93",1,5.42,0.25,"2,212.93","2,224.49","2,207.86","62,864,632","6,604,835,353,989","1,332,304,758,107,940",코스피 50
8,2023/04/03,"2,210.51",2,-10.41,-0.47,"2,231.23","2,231.23","2,205.58","44,999,361","4,825,243,930,438","1,330,227,944,497,230",코스피 50
9,2023/03/31,"2,220.92",1,27.03,1.23,"2,203.65","2,224.04","2,198.73","58,935,214","6,053,101,808,083","1,335,440,588,490,960",코스피 50
10,2023/03/30,"2,193.89",1,4.64,0.21,"2,201.03","2,204.14","2,187.40","58,042,078","5,307,892,113,608","1,321,738,742,092,310",코스피 50
11,2023/03/29,"2,189.25",1,2.22,0.10,"2,180.62","2,189.56","2,175.86","43,956,320","3,602,117,923,641","1,317,862,108,287,670",코스피 50
12,2023/03/28,"2,187.03",1,21.94,1.01,"2,174.61","2,187.03","2,169.40","50,144,146","3,802,549,779,102","1,315,481,934,000,140",코스피 50
13,2023/03/27,"2,165.09",2,-11.13,-0.51,"2,179.83","2,179.83","2,155.36","41,536,996","3,965,274,357,436","1,303,344,386,842,190",코스피 50
14,2023/03/24,"2,176.22",2,-13.95,-0.64,"2,186.95","2,189.50","2,163.34","50,064,000","4,243,473,915,596","1,308,250,876,299,280",코스피 50
15,2023/03/23,"2,190.17",1,14.13,0.65,"2,155.89","2,190.17","2,155.68","46,248,381","4,311,155,499,796","1,315,743,065,326,540",코스피 50
16,2023/03/22,"2,176.04",1,34.92,1.63,"2,163.77","2,177.18","2,157.63","36,636,228","3,514,770,507,659","1,308,043,749,164,060",코스피 50
17,2023/03/21,"2,141.12",1,4.24,0.20,"2,154.04","2,155.78","2,136.30","34,366,647","2,892,773,981,207","1,285,156,873,221,680",코스피 50
