,date,종가,FLUC_TP_CD,PRV_DD_CMPR,UPDN_RATE,OPNPRC_IDX,고가,저가,거래량,거래대금,상장시가총액,index_name
0,2023/04/13,332.49,1,1.00,0.30,329.47,332.49,329.04,"172,637,257","8,644,091,593,974","1,764,353,887,219,433",코스피 200 비중상한 30%
1,2023/04/12,331.49,1,1.22,0.37,330.28,332.20,329.17,"252,054,775","10,197,042,353,239","1,755,252,529,834,798",코스피 200 비중상한 30%
2,2023/04/11,330.27,1,4.48,1.38,327.41,330.98,326.29,"148,445,298","9,945,339,065,935","1,753,103,698,885,019",코스피 200 비중상한 30%
3,2023/04/10,325.79,1,3.02,0.94,322.69,327.29,322.49,"144,407,683","8,966,998,816,695","1,727,450,440,629,792",코스피 200 비중상한 30%
4,2023/04/07,322.77,1,5.52,1.74,320.71,323.30,319.96,"137,010,801","7,834,873,405,688","1,711,192,261,941,777",코스피 200 비중상한 30%
5,2023/04/06,317.25,2,-5.72,-1.77,321.78,321.78,317.21,"145,369,418","7,946,591,980,582","1,688,551,356,886,839",코스피 200 비중상한 30%
6,2023/04/05,322.97,1,1.80,0.56,321.45,323.38,320.80,"121,196,254","6,690,163,537,030","1,714,970,240,025,787",코스피 200 비중상한 30%
7,2023/04/04,321.17,1,1.37,0.43,320.39,322.27,319.66,"155,302,511","9,273,697,451,851","1,704,545,288,994,283",코스피 200 비중상한 30%
8,2023/04/03,319.80,2,-1.65,-0.51,322.59,322.60,319.15,"137,960,709","7,276,001,574,881","1,698,414,569,393,053",코스피 200 비중상한 30%
9,2023/03/31,321.45,1,3.97,1.25,319.02,321.95,318.60,"194,244,791","9,773,751,592,338","1,707,440,615,398,365",코스피 200 비중상한 30%
10,2023/03/30,317.48,1,1.04,0.33,317.94,318.91,316.21,"187,349,495","7,712,730,924,155","1,688,082,451,298,590",코스피 200 비중상한 30%
11,2023/03/29,316.44,1,0.65,0.21,315.11,316.46,314.39,"152,849,174","5,898,626,574,097","1,682,092,005,706,339",코스피 200 비중상한 30%
12,2023/03/28,315.79,1,3.51,1.12,313.58,315.79,312.94,"120,382,700","5,393,876,425,046","1,677,132,815,147,102",코스피 200 비중상한 30%
13,2023/03/27,312.28,2,-1.46,-0.47,314.26,314.26,310.68,"100,986,815","5,418,111,113,056","1,659,545,248,346,694",코스피 200 비중상한 30%
14,2023/03/24,313.74,2,-1.44,-0.46,314.61,315.29,311.95,"110,748,782","5,880,335,275,191","1,664,398,271,276,447",코스피 200 비중상한 30%
15,2023/03/23,315.18,1,1.64,0.52,310.95,315.18,310.84,"111,562,635","5,903,189,674,854","1,673,016,742,574,404",코스피 200 비중상한 30%
16,2023/03/22,313.54,1,3.74,1.21,312.76,313.69,311.38,"93,689,456","5,073,664,318,193","1,666,950,168,327,095",코스피 200 비중상한 30%
17,2023/03/21,309.80,1,0.87,0.28,311.30,311.48,309.10,"84,166,007","4,117,286,197,671","1,645,799,384,352,224",코스피 200 비중상한 30%
18,2023/03/20,308.93,2,-2.58,-0.83,311.03,312.87,308.84,"89,484,091","4,321,397,343,900","1,640,468,788,248,473",코스피 200 비중상한 30%
19,2023/03/17,311.51,1,3.68,1.20,311.64,312.12,309.24,"126,075,336","6,707,528,858,297","1,653,664,430,327,650",코스피 200 비중상한 30%
20,2023/03/16,307.83,2,-0.71,-0.23,305.32,308.71,304.08,"111,884,405","6,171,423,062,441","1,641,145,849,895,898",코스피 200 비중상한 30%
21,2023/03/15,308.54,1,3.51,1.15,309.19,310.84,307.25,"112,057,164","5,480,004,581,227","1,641,776,730,251,972",코스피 200 비중상한 30%
